AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,52.1,43.4,14.7,75.8,103.5,25.1,10.7,95.3,48.1,24.6
Cash_from_Operations,35.5,27.2,20.8,67.7,30.1,39.1,61.4,101.9,44.8,29.1
Diluted_EPS,-0.156,-0.814,-1.539,-0.44,-0.875,-1.132,-4.07,-4.364,0.47,1.105
Goodwill_Intangibles,19.1,22.1,25.1,28.0,31.0,33.9,37.1,140.7,297.7,72.2
LT_Debt,634.0,631.1,638.6,638.2,663.9,582.4,592.2,566.7,540.0,30.0
Net_Income,-22.0,-49.7,-72.8,-20.7,-36.4,-39.7,-135.4,-144.7,10.7,17.2
Revenue,353.4,304.2,301.6,340.1,438.7,295.6,311.4,457.6,282.6,121.3
Shares_Diluted,141.1092,61.0541,47.3018,47.0065,41.5528,35.0354,33.2624,33.1694,22.8821,15.579
Total_Assets,722.4,722.4,710.0,822.2,826.7,742.9,786.1,966.6,1233.7,225.1
Total_Liabilities,747.7,721.2,735.3,773.3,759.3,647.9,642.9,634.5,683.4,51.4
