AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,214.4,133.7,128.6,154.2,149.8,147.0,140.0,208.7,211.3,168.9
Cash_from_Operations,1285.7,1189.9,1126.0,970.0,850.6,818.5,742.5,723.0,674.3,497.6
Diluted_EPS,4.218,2.137,0.212,1.282,0.407,0.856,0.609,-1.375,-0.188,-0.4379999999999999
Goodwill_Intangibles,2776.5,2803.2,3156.2,3626.8,3331.5,3598.1,3656.9,3735.4,4189.5,3387.2
LT_Debt,12847.3,12280.8,11073.8,9814.9,8996.8,9290.7,8148.4,8432.1,7828.3,5394.7
Net_Income,461.4,237.6,24.1,147.0,47.5,103.7,76.2,-175.7,-24.3,-55.9
Revenue,2633.5,2308.8,2083.1,2014.6,1865.7,1727.7,1633.1,1638.5,1527.0,1304.9
Shares_Diluted,109.386,111.177,113.465,114.693,116.515,121.022,125.144,127.794,128.91899999999998,127.769
Total_Assets,10585.0,9801.7,9158.0,9759.9,7213.7,7320.2,7360.9,7313.0,7841.1,6783.2
Total_Liabilities,15861.4,15085.1,13982.4,13426.9,10590.5,9919.3,9356.9,9019.1,8501.9,6426.2
