AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.4,0.3,0.2,0.1,0.1,0.5,0.2,0.7
Cash_from_Operations,12.5,8.9,6.5,1.6,-8.1,-10.4,-6.7,-8.2
Diluted_EPS,0.044,0.049,-0.574,-1.029,-0.669,-2.094,-1.632,-1.03
Goodwill_Intangibles,36.9,33.4,32.4,29.3,25.2,20.6,14.7,9.4
LT_Debt,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0
Net_Income,0.6,0.7,-6.8,-11.1,-6.9,-21.5,-16.9,-10.6
Revenue,53.3,44.0,34.6,30.3,16.3,8.6,4.6,4.0
Shares_Diluted,14.1071,13.403,11.8634,10.7629,10.2666,10.2666,10.3322,10.3322
Total_Assets,77.4,74.4,52.0,48.9,39.8,25.1,18.7,12.9
Total_Liabilities,6.3,4.9,8.6,6.8,3.5,7.4,3.5,1.0
