AAII_YR_DATA,12/31/2020,12/31/2019
Capital_Expenditures,1.0,0.5
Cash_from_Operations,-14.3,-8.7
Diluted_EPS,-0.241,-0.139
Goodwill_Intangibles,11.0,0.8
LT_Debt,0.0,0.0
Net_Income,-34.0,-19.6
Revenue,102.2,76.6
Shares_Diluted,140.8521,140.8521
Total_Assets,151.8,53.4
Total_Liabilities,90.6,62.6
