AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,588.0,448.9,324.5,397.0,422.0,421.9,459.1,482.8,487.7,308.7
Cash_from_Operations,856.4,566.1,618.2,636.3,566.5,461.3,455.3,485.6,345.7,278.3
Diluted_EPS,2.56,2.276,1.192,0.829,1.517,2.276,0.904,0.812,0.77,0.55
Goodwill_Intangibles,353.9,342.5,128.1,127.5,169.4,173.5,232.2,94.7,121.1,
LT_Debt,141.8,208.9,266.4,305.8,359.6,420.6,439.6,539.6,509.2,294.9
Net_Income,457.8,405.4,211.7,147.0,268.9,389.9,156.9,140.9,133.6,95.5
Revenue,6604.4,5608.7,4552.8,4747.0,4977.0,4383.6,4045.7,3959.4,3940.6,3624.4
Shares_Diluted,178.8,178.1,177.6,177.3,177.2,171.3,173.5384,173.5384,173.5384,173.5384
Total_Assets,4318.2,3937.3,3516.2,3660.1,3624.5,3330.5,3054.6,2621.9,2320.2,2010.2
Total_Liabilities,1481.0,1513.5,1460.7,1423.7,1492.2,1440.3,1868.2,1566.4,1385.5,
