AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,8.5,30.9,26.4,1.9
Cash_from_Operations,-372.4,-189.4,-181.1,-143.6
Diluted_EPS,-12.01,-4.679,-11.997,-7.946
Goodwill_Intangibles,0.0,118.0,96.7,43.8
LT_Debt,278.0,168.6,2.0,3.6
Net_Income,-221.4,-77.4,-211.8,-140.3
Revenue,1109.7,320.8,79.3,16.0
Shares_Diluted,18.4391,16.5425,17.6541,17.6541
Total_Assets,246.1,446.6,238.8,288.8
Total_Liabilities,502.0,607.9,189.2,115.0
