AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,3.0,3.1,3.7,3.0,1.0,1.7,1.7,1.3,0.9
Cash_from_Operations,17.8,17.0,21.1,11.0,10.5,12.3,10.4,9.5,9.6
Diluted_EPS,3.596,4.303,4.602,3.532,3.166,3.129,3.198,2.754,2.6
Goodwill_Intangibles,27.2,14.2,15.2,11.1,8.2,2.8,2.8,2.6,1.6
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.4,0.3
Net_Income,15.1,15.0,15.9,12.1,9.3,9.0,9.1,7.9,7.4
Revenue,72.0,50.7,51.6,52.3,39.5,33.4,32.4,29.4,27.2
Shares_Diluted,4.1935,3.4773,3.4619,3.4251,2.9492,2.864,2.8586,2.8508,2.844
Total_Assets,2070.3,1620.7,1496.3,1328.7,1096.2,927.3,913.6,864.9,775.0
Total_Liabilities,1933.9,1464.1,1344.6,1194.6,994.7,835.2,829.5,784.0,698.9
