AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,35.1,30.5,36.1,37.1,35.4,212.5,438.9,217.5,157.4
Cash_from_Operations,87.6,-2.5,2.1,17.6,0.8,-23.4,33.5,65.0,53.9
Diluted_EPS,-4.403,-2.712,-2.646,-2.875,-1.678,1.957,-1.286,0.659,2.329
Goodwill_Intangibles,3.9,6.1,5.8,7.7,7.5,9.4,27.6,34.1,13.5
LT_Debt,518.2,467.4,449.6,412.7,400.3,406.5,498.0,440.2,453.7
Net_Income,-220.0,-99.4,-96.4,-102.7,-59.4,64.8,-38.0,19.3,54.7
Revenue,556.2,351.3,365.1,378.2,427.5,374.6,437.7,495.9,701.2
Shares_Diluted,49.963,36.6613,36.4515,35.7379,35.4261,33.0906,29.5865,29.3476,23.596999999999998
Total_Assets,1132.8,1053.3,1088.5,1148.3,1189.2,1270.4,1361.8,1130.6,1083.1
Total_Liabilities,672.4,631.6,606.3,604.0,576.0,632.9,763.0,696.5,671.4
