AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,120.5,152.2,145.1,153.9,125.4,110.6,181.4
Cash_from_Operations,-355.5,1298.4,2204.6,1239.7,1920.9,1226.6,496.4
Diluted_EPS,0.454,0.468,0.464,0.599,0.575,0.428,0.467
Goodwill_Intangibles,3856.8,4723.6,4075.5,3536.8,3050.7,2390.1,2280.4
LT_Debt,13866.3,13774.2,11317.9,10032.9,9767.5,8867.2,8624.1
Net_Income,525.0,521.6,516.9,667.6,640.8,477.4,520.2
Revenue,4268.7,2814.1,4449.0,4301.6,4038.5,4020.7,3779.7
Shares_Diluted,1157.123,1114.051,1114.051,1114.051,1114.051,1114.051,1114.051
Total_Assets,65030.1,80718.9,71037.1,61343.2,57128.5,52061.2,49345.2
Total_Liabilities,61407.3,75655.9,66492.5,56976.0,53214.8,48490.0,45905.7
