AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,10/31/2014
Capital_Expenditures,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0
Cash_from_Operations,-2.0,-1.6,-1.4,-1.0,-0.4,-0.5,-3.4,-0.1,-0.2
Diluted_EPS,-2.073,-0.656,-0.246,-1.584,-0.431,-0.01,-0.122,-0.003,-0.005
Goodwill_Intangibles,0.3,0.3,0.4,0.4,1.5,2.6,2.1,,
LT_Debt,0.0,1.4,1.5,1.6,1.8,0.6,0.6,0.0,0.0
Net_Income,-14.3,-3.8,-1.3,-8.5,-2.3,-0.1,-0.4,-0.1,-0.1
Revenue,2.9,2.3,4.5,4.2,3.9,3.1,2.9,0.0,0.0
Shares_Diluted,6.9205,5.7357,5.4724,5.3982,5.306,5.2125,3.1498,22.4228,22.4228
Total_Assets,22.7,14.8,8.9,10.1,11.0,8.4,9.1,0.8,0.6
Total_Liabilities,3.9,6.6,5.7,5.6,5.9,2.9,3.6,0.3,0.0
