AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.2,0.3,0.0,0.1,0.0,0.1,0.1,0.1,0.0
Cash_from_Operations,-5.9,-6.1,-1.4,-0.1,-1.2,-0.4,0.6,0.8,-1.5
Diluted_EPS,-6.123,-38.911,-6.096,-0.539,-6.812,-11.82,-37.062,-3.963,-2.068
Goodwill_Intangibles,10.6,10.3,1.5,3.2,3.5,3.5,3.5,12.8,3.9
LT_Debt,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-15.2,-55.6,-1.8,-0.1,-1.2,-1.8,-5.2,-4.7,-1.6
Revenue,7.3,4.2,4.0,5.2,5.9,6.8,7.6,14.7,7.1
Shares_Diluted,2.488,1.43,0.2977,0.2507,0.1718,0.1496,0.1409,1.1958,0.7785
Total_Assets,65.0,20.6,5.5,8.0,7.5,8.6,12.3,22.0,10.9
Total_Liabilities,62.1,6.4,3.4,4.9,5.1,6.9,10.4,15.9,5.3
