AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,151.4,118.8,103.8,152.4,297.2,262.2,254.2,260.5,252.1
Cash_from_Operations,485.5,285.7,168.4,-27.3,-27.6,594.5,734.6,888.6,698.4
Diluted_EPS,2.528,0.354,-0.632,-1.546,-3.07,0.909,1.078,1.452,2.5780000000000003
Goodwill_Intangibles,1867.1,1912.0,1943.8,1974.0,2035.9,2048.1,2084.8,2131.7,1764.1
LT_Debt,2571.0,2854.7,2846.8,2851.7,2873.1,2134.3,1784.7,2100.0,1600.0
Net_Income,903.0,123.6,-218.8,-533.3,-1054.6,311.5,366.2,494.8,895.6
Revenue,5457.7,4588.4,4504.6,4514.8,4881.5,5453.2,5702.6,6023.8,6484.9
Shares_Diluted,357.253,349.116,346.127,345.012,343.564,344.233,339.748,340.7680000000001,347.459
Total_Assets,6393.9,5534.9,5325.2,5238.2,6228.1,6493.8,6535.1,6722.0,6439.6
Total_Liabilities,4825.0,4924.7,4833.5,4581.4,4981.0,4086.0,3901.9,3772.9,3188.1
