AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,133.3,112.0,89.5,103.9,137.9,247.6,650.5,107.9,72.1,0.1
Cash_from_Operations,246.6,244.3,237.3,285.4,156.5,190.1,148.3,-17.0,-165.1,33.5
Diluted_EPS,-0.165,-0.093,-0.111,-0.16,0.038,0.365,-0.046,-0.021,0.3720000000000001,0.086
Goodwill_Intangibles,90.4,119.4,153.5,208.7,270.4,352.2,412.2,1022.4,669.4,0.0
LT_Debt,3840.3,3835.6,3800.7,3820.8,3566.9,3568.6,3622.2,3015.6,2921.8,499.9
Net_Income,-36.5,-20.4,-24.8,-37.0,9.1,86.3,-10.0,-4.4,78.8,16.5
Revenue,740.4,726.8,714.2,743.8,759.0,719.0,683.3,662.4,293.5,419.9
Shares_Diluted,221.3099,218.7012,222.4362,231.5381,239.5556,236.4015,218.0531,212.1067,212.1079,192.247
Total_Assets,8453.3,8494.6,8554.1,8734.1,8756.0,8917.7,8867.2,8775.2,9030.4,2922.7
Total_Liabilities,4861.0,4906.4,4900.9,4948.4,4755.2,4740.9,4877.2,5014.2,5119.6,2600.9
