AAII_YR_DATA,12/29/2019,12/30/2018,12/31/2017,01/01/2017,01/03/2016,12/28/2014,12/29/2013
Capital_Expenditures,3.9,4.4,1.5,2.2,2.7,2.0,3.1
Cash_from_Operations,5.7,-7.8,-8.8,6.9,10.9,5.0,3.4
Diluted_EPS,-0.233,-0.023,-0.467,-0.014,0.0,-0.236,-0.762
Goodwill_Intangibles,30.9,38.1,,,,,
LT_Debt,42.6,66.0,6.1,8.3,4.2,0.9,0.5
Net_Income,-6.0,-0.4,-7.8,-0.2,0.0,-3.9,-12.5
Revenue,372.5,216.1,139.2,167.9,220.6,228.6,270.7
Shares_Diluted,25.7455,19.1762,16.7882,16.5041,16.4215,16.4173,16.3619
Total_Assets,213.4,221.2,69.9,69.0,82.0,88.7,92.8
Total_Liabilities,172.3,188.9,50.8,42.5,55.7,62.9,63.4
