AAII_YR_DATA,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013
Capital_Expenditures,36.2,22.9,28.9,41.9,26.0,30.9,18.2,16.4,18.3
Cash_from_Operations,444.1,409.1,437.4,328.5,288.3,249.2,172.9,190.7,131.8
Diluted_EPS,2.207,2.287,2.387,1.896,1.372,1.173,1.007,0.921,0.7829999999999999
Goodwill_Intangibles,2032.7,1962.2,1819.4,1621.2,1619.4,1232.6,1039.2,887.1,930.0
LT_Debt,235.0,738.8,561.0,531.6,673.5,457.8,367.2,328.7,376.8
Net_Income,304.2,314.0,327.9,259.2,186.0,156.2,133.4,121.3,102.4
Revenue,1865.7,1787.0,2055.6,1777.7,1524.8,1376.3,1188.6,1132.3,1008.8
Shares_Diluted,137.854,137.302,137.35,136.696,135.5875,133.1445,132.4434,131.7441,130.8242
Total_Assets,3498.4,3547.7,2969.2,2653.4,2512.4,1998.4,1736.4,1489.2,1533.0
Total_Liabilities,1235.3,1567.5,1302.7,1255.1,1351.4,1035.0,926.5,789.7,926.7
