AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,893.0,777.1,914.6,807.4,738.3,854.5,765.2,855.8,2086.5
Cash_from_Operations,1659.5,1550.1,1526.0,1289.8,1229.6,1251.3,1285.7,1019.1,1232.1
Diluted_EPS,1.432,1.224,1.031,0.76,1.006,1.221,1.158,-1.033,0.141
Goodwill_Intangibles,3093.7,3100.1,3205.8,5069.0,3508.5,3729.3,6614.4,4248.0,4823.5
LT_Debt,1729.2,2610.5,3482.9,3554.1,2651.7,2410.9,2704.6,3824.7,4383.6
Net_Income,475.6,406.5,342.2,252.3,334.0,405.6,384.4,-238.3,34.0
Revenue,4883.5,4671.9,4677.6,4545.9,4479.2,4317.1,4207.7,4539.9,4906.9
Shares_Diluted,332.0424,332.0424,332.0424,332.0424,332.0424,332.0424,332.0424,230.6485,230.6485
Total_Assets,8972.2,8594.7,8881.6,8802.5,7994.3,8313.4,8691.6,9396.8,9148.5
Total_Liabilities,5713.8,5673.0,6114.8,6241.6,4922.9,5415.6,6154.5,6891.9,7438.5
