AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,24.6,10.4,15.6,20.3,22.0,40.0,62.4,42.4,18.7
Cash_from_Operations,-2.6,-28.3,-6.8,5.2,36.9,55.6,52.3,48.9,46.3
Diluted_EPS,-9.273,40.179,-144.082,-17.872,-26.967,-22.493,-14.536,-7.468,-12.47
Goodwill_Intangibles,,,,,,0.0,6.3,7.7,7.4
LT_Debt,625.0,613.3,605.0,915.7,1005.1,987.0,919.9,793.8,632.9
Net_Income,-59.0,111.4,-295.4,-36.0,-53.6,-44.2,-28.0,-14.3,-23.5
Revenue,238.4,234.7,383.9,447.1,460.0,467.0,447.4,412.2,383.9
Shares_Diluted,6.359,2.773,2.05,2.016,1.9875,1.9636,1.9274,1.9126,1.8868
Total_Assets,661.3,728.6,702.8,1267.7,1149.1,1182.7,1145.8,1019.0,891.4
Total_Liabilities,719.4,734.1,982.1,1253.3,1113.9,1102.2,1028.9,883.3,750.2
