AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.4,0.4,0.9,0.3,0.3,0.2,0.1,0.3
Cash_from_Operations,-0.3,-0.4,-2.1,-8.6,-3.1,-0.9,-1.3,-1.9,-0.1
Diluted_EPS,0.25,-0.416,-0.105,-0.143,-0.28,-0.029,-0.06,-0.341,-0.033
Goodwill_Intangibles,0.1,0.3,0.3,0.4,0.5,0.6,0.7,0.8,0.9
LT_Debt,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,4.1,-6.8,-1.7,-2.0,-3.7,-0.3,-0.8,-4.2,-0.4
Revenue,27.0,9.6,27.3,26.4,20.6,14.8,10.3,5.8,10.5
Shares_Diluted,16.5031,16.4341,16.2327,14.1158,13.2365,12.0284,12.438,12.438,12.437999999999999
Total_Assets,32.2,28.0,36.9,33.3,18.8,18.9,9.6,6.9,11.1
Total_Liabilities,6.2,6.5,8.9,6.8,7.2,3.7,3.7,2.8,3.2
