AAII_YR_DATA,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,2.8,2.9,3.7,4.9,3.3,6.7,0.7
Cash_from_Operations,210.0,206.0,210.6,196.2,68.2,154.5,342.6
Diluted_EPS,2.916,2.458,3.81,2.215,0.101,3.279,1.472
LT_Debt,1043.8,906.2,1118.0,1240.4,1412.8,0.0,0.0
Net_Income,185.2,186.2,288.9,167.3,7.6,254.7,115.1
Revenue,685.8,720.8,696.7,675.4,658.2,631.0,714.5
Shares_Diluted,63.515,75.731,75.82,75.56,75.527,77.687,78.167
Total_Assets,850.8,866.9,849.6,805.0,806.5,3019.8,2926.0
Total_Liabilities,1403.7,1325.7,1507.4,1749.3,1926.5,1296.3,1321.5
