AAII_YR_DATA,04/30/2022,04/30/2021,04/30/2020,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014
Capital_Expenditures,1.3,0.0,0.0,0.0,0.1,0.2,0.8,1.1,1.3
Cash_from_Operations,15.5,12.6,0.8,0.6,0.5,10.4,3.5,10.0,5.5
Diluted_EPS,2.205,0.951,-0.726,0.189,0.029,-0.002,-1.272,1.429,-0.421
Goodwill_Intangibles,,,,,,,0.3,10.4,21.1
LT_Debt,2.0,3.4,3.9,1.3,1.8,0.0,0.0,4.0,4.2
Net_Income,15.9,7.4,-5.9,5.5,-2.8,0.0,-10.2,11.3,-2.9
Revenue,62.5,40.1,18.8,12.8,8.9,42.4,41.7,49.8,62.2
Shares_Diluted,7.193,7.773,8.134,8.099,8.073,8.052,8.037,7.919,6.988
Total_Assets,94.9,97.4,96.7,100.5,106.2,106.7,120.6,138.7,186.1
Total_Liabilities,11.8,8.5,12.0,10.7,19.1,21.8,37.8,45.4,106.8
