AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,811.0,1074.0,651.0,602.0,10753.0,5477.0,9694.0,12099.0,10974.0
Cash_from_Operations,1855.0,1613.0,1353.0,1567.0,31110.0,39147.0,19116.0,11991.0,1270.0
Diluted_EPS,0.511,-0.996,0.095,0.352,9.427,8.65,0.734,-4.93,-8.132
Goodwill_Intangibles,9763.0,10252.0,11590.0,11936.0,469818.0,495014.0,220318.0,386255.0,174940.0
LT_Debt,8217.0,10127.0,10347.0,1592.0,189510.0,236307.0,252393.0,218410.0,220771.0
Net_Income,753.0,-1467.0,143.0,528.0,15221.0,14033.0,1201.0,-6783.0,-10834.0
Revenue,14548.0,12814.0,13130.0,13531.0,258131.0,249945.0,219299.0,199942.0,190370.0
Shares_Diluted,1472.897,1472.897,1510.713,1500.131,1614.62,1622.276,1637.482,1375.9029999999998,1332.224
Total_Assets,26650.0,27425.0,29363.0,29181.0,567691.0,599728.0,542264.0,514961.0,496130.0
Total_Liabilities,16823.0,19350.0,20042.0,19700.0,388151.0,431954.0,398785.0,383858.0,362751.0
