AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,16.5,31.5,9.9,6.8,1.0
Cash_from_Operations,-93.4,-117.8,-52.7,-44.4,-13.4
Diluted_EPS,-0.711,-1.036,-0.377,-0.247,-0.107
Goodwill_Intangibles,27.4,42.7,24.1,30.8,
LT_Debt,180.4,77.2,24.3,13.9,0.0
Net_Income,-127.9,-126.2,-73.3,-43.9,-19.1
Revenue,381.2,90.9,59.1,79.5,4.3
Shares_Diluted,179.867,121.838,178.0587,178.0587,178.0587
Total_Assets,500.9,534.9,231.8,96.7,
Total_Liabilities,307.0,283.4,99.1,45.0,
