AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,19.6,11.7,6.1,8.8,12.1,9.5,2.3,9.7,18.6
Cash_from_Operations,-62.2,-34.8,-1.3,-0.1,-1.2,0.5,-4.8,-2.4,0.3
Diluted_EPS,-0.241,-0.391,-0.282,-0.27,-0.17,-0.031,-0.356,-3.101,-2.01
Goodwill_Intangibles,338.1,269.3,,,,,,,0.0
LT_Debt,3.3,3.0,16.5,11.9,17.9,10.5,0.0,3.3,3.9
Net_Income,-79.1,-91.0,-12.8,-9.8,-5.8,-0.9,-7.7,-43.3,-15.8
Revenue,10.2,4.1,0.2,0.7,1.3,0.6,0.4,1.6,5.5
Shares_Diluted,328.3505,232.8984,45.3608,36.4285,34.0674,29.8116,21.5613,13.9489,7.8643
Total_Assets,408.9,434.0,32.4,40.9,38.1,28.8,12.4,9.2,36.2
Total_Liabilities,30.4,99.3,19.8,25.9,20.1,12.8,5.3,5.8,17.0
