AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,0.1,0.5,0.4,5.7,0.2
Cash_from_Operations,47.2,55.1,38.9,24.4,5.2
Diluted_EPS,-0.078,-1.828,0.304,0.08,-0.03
Goodwill_Intangibles,184.3,187.7,124.6,125.3,
LT_Debt,0.0,31.7,32.8,39.7,0.0
Net_Income,-8.6,-188.2,31.2,8.2,-3.0
Revenue,1356.7,966.2,817.1,786.4,657.6
Shares_Diluted,110.6953,102.9524,102.7858,102.7858,102.7858
Total_Assets,792.8,686.4,329.0,270.2,
Total_Liabilities,293.7,259.5,182.2,160.0,
