AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,44.5,23.1,13.3,27.1,25.3,36.3,23.6,51.4,88.6,86.7
Cash_from_Operations,66.7,41.3,61.0,12.3,38.0,-4.3,46.3,-12.1,-76.0,-4.7
Diluted_EPS,-0.264,-0.437,-0.049,0.099,-0.021,-0.527,-0.102,-1.465,-0.957,-0.713
Goodwill_Intangibles,70.2,69.8,64.8,65.6,68.7,67.9,131.7,177.3,154.1,168.3
LT_Debt,147.6,25.6,84.6,35.6,78.8,120.4,306.4,417.3,565.8,597.0
Net_Income,-58.7,-93.1,-9.9,20.4,-3.8,-79.2,-12.2,-134.2,-89.7,-67.0
Revenue,420.2,255.6,291.7,344.1,346.4,341.6,402.7,384.3,428.9,352.5
Shares_Diluted,222.4148,213.1187,200.6579,205.9875,180.6554,150.4302,119.3954,91.6076,93.6784,93.9588
Total_Assets,1082.4,957.1,715.0,777.1,699.1,791.9,897.3,1000.5,1160.4,1251.0
Total_Liabilities,362.4,210.0,201.5,243.7,191.1,364.9,428.4,698.0,723.0,736.4
