AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.8,28.5,5.3,1.5,1.3,7.2,6.8,7.5,3.4
Cash_from_Operations,-18.6,-49.4,5.2,5.7,-25.3,-14.3,15.5,1.8,17.0
Diluted_EPS,-1.831,-1.778,-1.717,-1.864,-2.464,-2.475,-2.225,-1.267,0.114
Goodwill_Intangibles,135.8,58.4,63.7,57.6,65.4,32.7,48.8,41.8,15.3
LT_Debt,288.3,218.0,110.7,88.7,213.2,122.3,115.9,110.4,0.0
Net_Income,-81.2,-77.0,-69.1,-64.2,-77.9,-75.2,-65.8,-36.6,3.4
Revenue,251.4,252.4,250.3,197.0,168.8,153.3,168.2,185.8,144.8
Shares_Diluted,44.348,43.301,40.232,34.465,31.627,30.395,29.578,28.915,30.114
Total_Assets,494.5,540.0,513.3,437.0,288.7,227.7,263.2,300.1,179.8
Total_Liabilities,490.9,422.9,348.3,382.1,335.7,231.0,207.8,201.1,68.5
