AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,5.1,1.0,0.6,1.3
Cash_from_Operations,2.5,1.1,2.8,1.8
Diluted_EPS,0.243,0.265,0.201,0.172
Goodwill_Intangibles,5.0,0.7,0.7,0.7
LT_Debt,10.2,0.3,0.0,0.1
Net_Income,2.9,3.2,2.4,2.1
Revenue,20.3,21.7,11.2,9.3
Shares_Diluted,12.0625,12.0625,12.0625,12.0625
Total_Assets,36.2,21.8,13.6,9.9
Total_Liabilities,22.7,10.4,5.5,4.8
