AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.1,0.0,0.0,0.1,0.3,0.3,1.4
Cash_from_Operations,-19.8,-22.7,-14.9,-13.6,-10.7,-9.0,-8.3
Diluted_EPS,-2.298,-0.694,-1.639,-3.886,-2.474,-1.794,-1.483
Goodwill_Intangibles,20.1,74.5,4.5,4.5,0.7,0.3,0.5
LT_Debt,0.0,0.0,1.2,0.0,0.0,0.0,0.0
Net_Income,-85.5,-20.7,-18.7,-30.7,-20.6,-15.0,-12.4
Revenue,19.7,11.7,2.1,1.1,1.0,0.2,0.3
Shares_Diluted,37.1895,29.8828,11.4301,7.8943,8.338,8.338,8.338
Total_Assets,30.2,96.8,14.0,14.4,5.0,4.1,5.2
Total_Liabilities,11.0,6.1,3.0,1.0,11.8,0.4,0.4
