AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.1,0.3
Cash_from_Operations,-19.3,-36.1,-20.0,-36.0,-14.4,-8.6,-8.4
Diluted_EPS,-7.515,-22.119,-38.393,-202.511,-234.435,-316.785,-282.136
Goodwill_Intangibles,,,,0.0,0.0,0.7,0.8
LT_Debt,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Net_Income,-21.1,-39.5,-20.9,-13.6,-16.3,-13.0,-9.0
Revenue,6.9,0.4,1.8,7.9,1.6,13.8,14.5
Shares_Diluted,2.8081,1.7846,0.5447,0.0672,0.0693,0.0409,0.0318
Total_Assets,10.3,29.7,33.6,18.1,52.3,80.5,52.3
Total_Liabilities,3.1,4.8,6.5,10.6,3.6,16.9,7.1
