AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,54.4,44.6,44.4,24.7,20.9,15.7,10.2,4.4,57.5,57.4
Cash_from_Operations,67.7,74.9,-2.5,52.8,54.6,49.5,99.4,98.2,19.8,53.1
Diluted_EPS,10.058,6.693,2.096,5.656,4.998,4.414,4.32,3.131,-5.022,5.471
Goodwill_Intangibles,28.1,31.8,35.3,37.9,40.5,87.1,104.9,63.1,67.1,119.4
LT_Debt,16.0,18.2,24.4,17.1,6.4,42.0,94.3,160.1,191.4,152.4
Net_Income,74.2,48.1,14.8,39.6,34.8,30.3,29.6,22.0,-38.1,44.5
Revenue,241.7,191.8,128.4,141.0,135.4,104.8,111.1,148.0,896.8,932.7
Shares_Diluted,7.373,7.19,7.057,7.007,6.96,6.873,6.854,7.022,7.59,8.124
Total_Assets,568.1,507.2,476.2,444.8,377.0,389.6,668.0,655.4,770.5,810.0
Total_Liabilities,141.1,155.1,175.6,155.4,126.3,170.1,447.7,454.3,559.0,512.2
