AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,152.7,213.7,323.6,239.8,238.4,173.8,142.5,139.6,134.9
Cash_from_Operations,1780.6,-1083.4,469.8,941.6,623.0,597.5,307.9,292.2,431.4
Diluted_EPS,-3.088,-8.119,-0.023,-0.085,-0.477,-0.233,-0.327,-0.485,-0.22699999999999998
Goodwill_Intangibles,3986.2,3353.9,3237.6,2853.2,2852.9,2927.9,2751.4,2531.2,2520.3
LT_Debt,5145.5,4855.1,3271.3,2732.9,1952.4,2259.7,2002.7,1996.0,1530.5
Net_Income,-670.7,-1723.4,-4.9,-17.7,-97.6,-47.0,-65.7,-96.5,-43.9
Revenue,6268.4,1861.2,11548.0,10787.8,9687.2,8354.9,7245.7,6867.0,6478.5
Shares_Diluted,217.1909,212.2709,210.0827,207.4415,204.9237,202.0762,200.9735,198.874,193.8851
Total_Assets,14402.3,10589.3,10975.6,8496.9,7504.3,6764.3,6156.2,5968.4,5683.5
Total_Liabilities,14985.0,11061.1,9829.8,7397.9,6323.1,5638.3,4919.3,4671.4,4274.3
