AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,38.7,46.9,63.3,78.3,49.7,44.7,59.2
Cash_from_Operations,101.3,109.1,134.8,132.8,120.5,94.3,86.2
Diluted_EPS,1.533,1.158,0.764,1.477,1.616,1.35,0.868
LT_Debt,73.0,102.0,275.0,267.0,70.0,75.0,98.0
Net_Income,64.1,48.9,32.2,62.4,68.6,57.8,37.3
Revenue,1614.8,1625.7,1586.0,1460.0,1286.3,1327.5,1263.5
Shares_Diluted,41.802,42.246,42.141,42.239,42.447,42.814,42.925
Total_Assets,1415.5,1172.0,1327.1,1236.4,947.8,944.5,950.3
Total_Liabilities,541.0,345.4,530.6,511.9,269.1,286.3,314.6
