AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.9,1.9,1.2,2.8,5.3,3.2,2.0,3.7,8.5
Cash_from_Operations,5.6,6.4,3.8,2.4,3.8,5.1,6.7,5.1,5.8
Diluted_EPS,0.21,0.205,0.029,-0.194,-0.021,0.215,0.121,0.12,0.305
Goodwill_Intangibles,19.7,14.9,13.0,13.2,15.0,17.4,16.4,17.1,17.8
LT_Debt,6.2,2.8,2.7,6.0,3.1,6.3,7.1,8.1,9.0
Net_Income,3.3,3.2,0.5,-3.1,-0.3,3.5,2.0,2.0,5.0
Revenue,119.1,102.0,93.7,103.4,118.9,123.9,118.6,119.0,97.5
Shares_Diluted,15.773,15.766,15.804,15.872,16.105,16.16,16.331,16.346,16.346
Total_Assets,70.9,61.2,57.0,56.8,64.5,65.2,64.9,63.4,63.7
Total_Liabilities,21.7,14.4,13.7,14.4,17.9,16.9,19.7,18.7,20.7
