AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2436.5,2360.3,1978.2,2052.3,1764.3,1840.5,1745.8,1555.7,1497.5,1259.4
Cash_from_Operations,3561.9,3248.7,3386.4,2907.4,3004.4,2922.2,2383.2,2703.8,2660.0,2485.1
Diluted_EPS,0.852,0.907,0.699,1.074,0.992,0.973,0.763,0.87,0.9,0.77
Goodwill_Intangibles,20987.0,18335.8,16441.9,13439.8,23225.1,11026.9,10476.8,10451.6,9020.9,7861.0
LT_Debt,16655.1,13271.0,13960.2,12691.3,9820.9,9073.9,8591.1,8502.1,7069.8,5736.5
Net_Income,1195.7,1225.3,893.6,1292.7,1184.6,1154.2,905.5,1050.8,1112.6,990.7
Revenue,13542.7,12466.2,11357.9,10801.1,10435.4,9850.5,9421.1,9451.0,9312.1,8678.6
Shares_Diluted,1403.0,1351.0,1278.0,1204.0,1194.0,1186.0,1186.0,1208.0,1236.0,1286.0
Total_Assets,40013.5,35532.8,32037.6,28122.6,24474.1,22990.4,20529.4,20077.5,18126.9,16509.0
Total_Liabilities,27746.5,24341.6,23123.7,20313.3,16878.7,16019.2,14668.0,14244.2,12307.1,10374.4
