AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,1.4,1.2,1.0,1.0,0.6
Cash_from_Operations,21.8,-19.6,9.3,5.3,8.0
Diluted_EPS,-1.171,-0.217,-0.11,0.071,0.102
Goodwill_Intangibles,277.0,211.3,56.6,30.0,
LT_Debt,16.1,29.3,8.9,10.1,0.0
Net_Income,-48.9,-9.0,-4.3,2.8,4.0
Revenue,152.2,123.2,86.4,71.2,55.6
Shares_Diluted,41.74,41.3245,39.2926,39.2926,39.2926
Total_Assets,362.9,370.9,91.1,50.1,
Total_Liabilities,171.1,128.9,67.9,30.1,
