AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,0.1,0.1,0.1,0.6
Cash_from_Operations,-42.4,-3.3,-2.2,-3.3
Diluted_EPS,-0.947,-0.17,-0.049,-0.026
Goodwill_Intangibles,30.3,15.0,12.0,0.0
LT_Debt,9.8,21.1,5.3,0.5
Net_Income,-66.1,-13.7,-3.9,-2.1
Revenue,52.7,42.6,24.8,17.5
Shares_Diluted,69.755,80.4921,80.4921,80.4921
Total_Assets,141.3,41.5,28.2,11.0
Total_Liabilities,57.4,55.5,32.9,6.1
