AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2076.0,2317.0,2104.0,2074.0,1665.0,1672.0,1653.0,1652.0,1381.0
Cash_from_Operations,1819.0,1276.0,1790.0,1703.0,1705.0,1629.0,1640.0,1447.0,1421.0
Diluted_EPS,4.656,2.637,2.392,2.322,1.638,1.976,1.892,1.737,1.662
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,629.0
LT_Debt,12092.0,11800.0,12011.0,10684.0,9214.0,8750.0,8518.0,8139.0,7239.0
Net_Income,1348.0,755.0,680.0,657.0,460.0,551.0,523.0,477.0,452.0
Revenue,7329.0,6418.0,6624.0,6873.0,6583.0,6399.0,6456.0,7179.0,6566.0
Shares_Diluted,289.5,286.3,284.3,282.9,280.8,278.9,276.5,274.6,271.9
Total_Assets,28753.0,29666.0,26837.0,24529.0,23050.0,21622.0,20299.0,19185.0,17416.0
Total_Liabilities,22122.0,24170.0,21819.0,19774.0,18609.0,17369.0,16361.0,15515.0,13962.0
