AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.0,0.7,0.6,2.2,0.7,0.3,0.6,0.8,0.4
Cash_from_Operations,10.8,3.2,-8.4,11.0,7.2,4.3,3.5,5.1,3.8
Diluted_EPS,0.679,-0.087,0.223,0.293,0.094,0.257,0.177,0.329,0.295
Goodwill_Intangibles,43.1,26.2,27.4,28.6,29.8,2.6,2.8,3.1,3.5
LT_Debt,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,7.3,-0.9,2.3,3.0,1.0,2.7,1.9,3.4,3.1
Revenue,84.9,53.8,60.7,78.6,66.8,40.2,38.9,41.8,39.4
Shares_Diluted,10.7299,10.2566,10.392,10.3822,10.3393,10.3329,10.4938,10.4661,10.4191
Total_Assets,103.9,62.0,59.7,67.2,62.5,42.8,40.0,38.7,35.5
Total_Liabilities,49.1,17.3,14.9,24.3,23.2,5.1,4.1,4.4,4.3
