AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,563.3,442.9,465.6,628.1,504.3,465.9,476.3,414.0,430.0,395.9
Cash_from_Operations,3148.3,3207.3,2836.6,1708.5,1727.6,1403.7,1510.7,1345.5,1190.4,908.0
Diluted_EPS,33.445,31.097,23.533,17.882,16.097,12.668,10.729,9.173,7.338999999999999,6.033
Goodwill_Intangibles,936.7,931.2,937.3,938.6,815.7,798.5,796.7,769.5,771.3,774.9
LT_Debt,4371.7,3827.0,4123.2,3890.5,3417.1,2978.4,1887.0,1390.0,1388.4,1396.1
Net_Income,2172.7,2164.7,1752.3,1391.0,1324.5,1133.8,1037.7,931.2,778.2,670.3
Revenue,14409.9,13327.6,11604.5,10150.0,9536.4,8977.7,8593.1,7966.7,7216.1,6649.2
Shares_Diluted,64.962,69.611,74.462,77.788,82.28,89.502,96.72,101.514,106.041,111.101
Total_Assets,12628.0,11718.7,11596.6,10717.2,7980.8,7571.9,7204.2,6676.7,6532.1,6067.2
Total_Liabilities,13688.7,11785.1,11456.4,10319.8,7627.1,6918.8,5577.1,4715.4,4513.7,4100.9
