AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,7.4,5.1,3.3,2.9
Cash_from_Operations,-53.5,-36.1,-6.8,-13.8
Diluted_EPS,-1.871,-1.65,-0.61,-0.513
Goodwill_Intangibles,38.3,39.4,41.0,42.4
LT_Debt,64.0,32.7,33.8,24.7
Net_Income,-70.6,-44.4,-21.8,-18.3
Revenue,74.9,54.9,42.4,42.2
Shares_Diluted,37.7469,26.897,35.6893,35.6893
Total_Assets,176.0,190.9,77.7,89.4
Total_Liabilities,117.5,69.6,59.6,55.2
