AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,16.2,3.1,2.4,6.4,6.6,3.5,7.5,1.0,
Cash_from_Operations,6.5,-16.9,4.7,-11.8,-35.9,-9.5,3.5,-0.8,
Diluted_EPS,-2.12,-2.275,-1.052,-1.651,-0.838,-0.39,-0.591,-0.625,0.11800000000000001
Goodwill_Intangibles,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.0,
LT_Debt,278.7,54.6,50.9,17.9,6.2,11.4,13.2,4.8,0.0
Net_Income,-51.3,-51.9,-23.0,-35.2,-17.3,-7.9,-10.4,-11.0,2.1
Revenue,190.3,138.9,152.8,122.6,125.3,112.3,78.5,63.8,55.5
Shares_Diluted,24.176,22.819,21.847,21.334,20.68,20.336,17.596,17.596,17.596
Total_Assets,315.5,207.6,215.0,145.1,152.0,167.5,52.8,33.8,33.0
Total_Liabilities,326.6,98.5,89.8,47.2,33.1,43.5,39.9,23.6,
