AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.0,0.3,0.7,0.9,0.1,0.0,0.2,0.3,0.2
Cash_from_Operations,6.5,1.3,-0.6,3.4,-1.4,0.0,0.5,0.0,0.8
Diluted_EPS,1.966,2.112,0.582,0.562,1.626,-0.643,0.503,-0.256,-1.1059999999999999
Goodwill_Intangibles,0.3,0.4,0.5,0.5,0.6,0.0,0.8,0.8,0.9
LT_Debt,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,3.4,3.6,1.0,1.0,2.7,-1.1,0.8,-0.4,-1.8
Revenue,141.6,108.0,112.9,85.1,64.6,8.6,11.6,6.7,11.6
Shares_Diluted,1.7047,1.7047,1.7045,1.694,1.6847,1.6847,1.6847,1.6847,1.6057
Total_Assets,54.5,42.5,47.6,35.1,31.9,4.7,5.8,5.8,5.4
Total_Liabilities,42.1,32.3,40.8,29.6,26.9,1.9,2.2,2.9,2.2
