AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,57.2,44.8,30.8,42.1,35.9,68.2,61.3,52.1
Cash_from_Operations,312.4,370.4,374.2,308.3,319.8,293.4,226.2,355.0
Diluted_EPS,1.603,1.256,2.014,0.768,1.203,1.717,1.395,1.224
Goodwill_Intangibles,1604.0,1612.1,1051.4,1077.9,969.9,737.6,686.5,729.9
LT_Debt,724.9,648.4,421.9,420.7,501.9,93.8,358.0,372.5
Net_Income,212.6,171.6,282.4,107.2,166.6,241.7,200.3,177.0
Revenue,1923.7,1887.0,1775.7,1800.4,1662.2,1557.1,1530.7,1496.4
Shares_Diluted,132.589,136.637,140.209,139.646,138.497,140.774,143.569,144.595
Total_Assets,3252.3,3137.5,2781.2,2810.0,2619.7,2406.4,2349.3,2343.4
Total_Liabilities,1369.0,1266.1,904.5,975.5,941.4,756.9,739.5,730.0
