AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,1.2,1.0,6.3,10.8,3.0,1.8,0.8
Cash_from_Operations,6.6,10.8,22.4,1.1,13.7,-4.0,3.1
Diluted_EPS,-0.689,-0.442,-0.193,-0.152,-0.187,-0.102,-0.156
Goodwill_Intangibles,118.2,118.2,118.9,121.6,124.2,126.9,129.6
LT_Debt,564.3,561.3,3.1,10.7,18.2,23.5,14.0
Net_Income,-89.9,-56.2,-22.9,-16.7,-19.9,-10.6,-16.2
Revenue,618.3,502.8,373.6,300.6,253.4,202.6,164.4
Shares_Diluted,130.518,127.164,118.699,109.815,106.4543,104.0795,104.0795
Total_Assets,1080.2,1081.1,529.2,446.4,391.6,275.2,249.6
Total_Liabilities,831.4,821.5,229.9,187.0,147.8,140.1,100.9
