AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,9.8,134.9,50.2,80.1,26.2,38.1,2.5,4.3,69.0
Cash_from_Operations,8.5,10.2,5.3,9.9,1.8,2.7,2.9,5.1,1.5
Diluted_EPS,-0.431,3.832,-0.006,-0.311,-0.215,0.984,0.194,0.272,0.0
Goodwill_Intangibles,,,,,,0.9,0.4,0.3,1.9
LT_Debt,290.3,277.6,213.0,183.8,139.0,89.9,142.3,177.0,216.3
Net_Income,-8.7,77.3,-0.1,-7.1,-5.2,24.6,4.9,7.0,0.0
Revenue,47.0,43.1,40.0,37.2,27.2,37.5,46.1,50.3,48.6
Shares_Diluted,20.077,20.169,20.741,22.887,24.177,24.95,25.418,25.688,25.943
Total_Assets,434.7,431.5,341.3,306.6,264.5,236.2,268.9,342.2,409.7
Total_Liabilities,298.8,285.6,254.5,204.0,145.4,101.4,156.2,232.4,241.2
