AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.0,1.1,0.0,,0.0,0.0,20.7,24.8,32.1
Cash_from_Operations,-5.6,-1.7,-9.7,-0.2,-0.8,3.0,15.6,8.9,6.1
Diluted_EPS,-1.613,-2.82,2.579,-0.215,-0.732,187.239,-439.79,26.573,-2.518
Goodwill_Intangibles,5.2,6.4,,,,,,,0.0
LT_Debt,1.5,0.3,0.0,0.0,0.0,0.0,0.0,51.8,30.6
Net_Income,-6.9,-5.3,4.1,-0.3,-0.4,29.9,-70.3,4.4,-0.4
Revenue,,0.0,0.5,0.0,1.0,1.0,0.0,29.4,9.1
Shares_Diluted,4.2622,1.887,1.6013,1.6005,0.5366,0.1599,0.1599,0.1638,0.1599
Total_Assets,14.1,12.3,7.1,142.9,140.6,0.2,38.3,108.4,77.8
Total_Liabilities,3.3,2.3,1.4,141.4,139.1,0.0,68.7,69.1,43.4
