AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,18.4,24.6,29.5,9.5,11.2,24.7,10.8,17.7,21.0
Cash_from_Operations,33.6,41.6,27.2,23.0,33.8,26.0,20.2,25.3,21.5
Diluted_EPS,7.189,5.98,4.581,5.205,2.465,2.946,1.244,2.39,3.77
Goodwill_Intangibles,40.2,44.0,43.0,24.1,26.6,26.2,27.1,31.9,25.7
LT_Debt,40.0,33.3,53.7,25.0,34.6,42.9,31.8,31.7,13.1
Net_Income,35.7,29.8,23.3,26.6,12.7,15.3,6.7,12.9,20.6
Revenue,517.4,466.4,444.9,420.9,378.2,336.6,354.7,388.2,409.8
Shares_Diluted,4.97,4.984,5.087,5.107,5.133,5.178,5.366,5.3820000000000014,5.4670000000000005
Total_Assets,489.0,461.1,433.6,358.8,359.8,340.9,323.4,354.0,332.4
Total_Liabilities,172.9,169.0,165.0,109.4,121.2,117.4,104.4,111.0,80.1
