AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2006,12/31/2005,12/31/2004
Capital_Expenditures,1.0,0.9,0.5,0.7,1.8,2.1,1.0,3.4,2.8,1.2
Cash_from_Operations,-9.8,-33.0,-45.5,-60.2,-13.0,5.8,-8.2,-9.3,-6.4,-3.4
Diluted_EPS,-1.116,-1.853,-1.658,-2.613,-2.961,-0.466,-0.488,-0.848,-0.551,-0.237
Goodwill_Intangibles,1.4,0.1,0.1,0.4,0.2,0.3,0.3,1.7,1.9,
LT_Debt,33.4,51.6,34.3,60.3,42.6,87.6,78.3,0.0,5.9,0.6
Net_Income,-54.4,-70.5,-55.8,-66.2,-61.4,-11.4,-11.9,-12.8,-8.3,-3.6
Revenue,47.7,50.8,45.8,52.6,67.4,66.9,51.8,2.7,2.1,2.0
Shares_Diluted,48.7344,38.0777,33.6511,25.3561,20.7255,24.5,24.5,15.0294,15.0294,15.0294
Total_Assets,57.1,62.0,62.9,78.5,86.9,43.1,39.4,27.2,12.3,
Total_Liabilities,175.6,144.1,111.4,84.6,76.8,111.7,96.6,1.9,7.6,
