AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,28.8,22.4,33.3,53.9,35.3,30.5,15.2,14.1,13.7,15.8
Cash_from_Operations,333.0,377.2,146.4,234.2,317.9,175.1,226.5,234.0,209.5,242.0
Diluted_EPS,5.477,6.252,3.856,5.558,5.229,4.334,4.232,3.698,3.695,3.377
Goodwill_Intangibles,54.1,53.8,51.2,56.5,55.8,56.1,55.2,54.5,56.2,59.6
LT_Debt,9.5,9.6,9.7,9.7,9.8,10.7,17.9,20.8,23.9,24.7
Net_Income,217.9,250.4,153.8,225.9,219.6,184.7,181.5,160.7,163.0,150.5
Revenue,597.4,526.7,546.4,587.4,550.2,503.8,457.9,432.1,417.6,398.5
Shares_Diluted,39.788,40.0537,39.8921,40.6496,41.9994,42.6071,42.8798,43.4549,44.1255,44.5727
Total_Assets,23606.9,22784.9,20603.7,18095.5,17144.0,17089.1,16492.4,15455.0,14787.2,14084.3
Total_Liabilities,22289.9,21173.3,19229.1,16808.7,15875.8,15857.2,15330.8,14338.8,13732.1,13072.3
