AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.8,1.5,2.7,3.9,3.3,3.4,,
Cash_from_Operations,-24.2,39.8,-0.9,25.3,-4.1,4.8,-0.2,-0.2
Diluted_EPS,0.656,0.72,-0.232,-0.522,-0.126,0.24,-0.184,-0.12
Goodwill_Intangibles,28.3,17.8,18.4,23.4,24.7,29.0,,
LT_Debt,29.8,36.5,38.9,23.6,20.6,21.5,0.0,0.0
Net_Income,6.7,5.8,-1.8,-4.0,-0.9,1.4,-0.3,-0.2
Revenue,490.4,568.2,553.3,546.5,485.7,447.0,0.0,0.0
Shares_Diluted,10.2316,8.065,7.6624,7.5626,7.4714,6.0399,1.848,1.5796
Total_Assets,267.5,262.2,261.6,253.6,213.0,206.9,46.2,46.5
Total_Liabilities,179.7,208.4,214.7,207.3,156.9,149.1,0.3,0.2
