AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,0.8,0.4,0.8,2.8
Cash_from_Operations,-37.1,16.0,13.9,-27.2
Diluted_EPS,-0.493,-0.33,-0.318,-0.474
Goodwill_Intangibles,250.9,253.6,230.2,245.0
LT_Debt,0.0,0.0,50.0,37.7
Net_Income,-79.6,-52.8,-50.6,-75.6
Revenue,433.0,391.7,283.2,196.0
Shares_Diluted,161.478,159.884,159.3661,159.3661
Total_Assets,605.4,649.4,371.1,271.5
Total_Liabilities,251.6,278.8,286.0,247.9
