AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,141.2,75.8,98.5,87.5,111.2,58.5,133.2,57.8,47.1
Cash_from_Operations,338.5,187.2,229.8,185.6,181.1,124.7,118.1,134.3,109.9
Diluted_EPS,4.997,1.882,2.955,2.042,-0.037,0.32,0.49,1.31,0.557
Goodwill_Intangibles,244.4,268.9,260.8,270.4,290.6,304.3,525.7,126.3,138.3
LT_Debt,265.6,288.2,64.5,186.1,247.5,413.1,453.7,140.8,182.8
Net_Income,228.8,98.1,153.3,104.0,-1.8,15.9,24.3,63.7,26.5
Revenue,1805.2,1229.2,1249.1,1214.0,1054.2,942.2,848.9,890.7,826.8
Shares_Diluted,45.781,52.133,51.86,50.935,48.824,49.789,49.5,48.594,47.658
Total_Assets,2194.5,1979.5,1639.4,1526.4,1488.7,1528.6,1598.8,1179.2,1162.3
Total_Liabilities,957.3,1015.6,533.0,594.9,657.2,752.5,803.5,410.9,459.5
