AAII_YR_DATA,06/24/2022,06/25/2021,06/26/2020,06/28/2019,06/29/2018,06/30/2017,06/24/2016,06/26/2015,06/27/2014
Capital_Expenditures,89.6,42.5,42.3,18.7,33.8,68.3,40.6,51.4,10.8
Cash_from_Operations,124.2,118.7,150.7,147.4,138.1,70.9,47.1,52.6,66.6
Diluted_EPS,5.359,3.95,3.013,3.233,2.213,2.566,1.679,1.213,2.5780000000000003
Goodwill_Intangibles,3.5,4.4,4.3,7.6,8.7,9.6,0.5,0.1,0.1
LT_Debt,15.3,27.4,39.5,57.8,61.5,23.7,36.1,4.5,10.5
Net_Income,200.4,148.3,113.5,121.0,84.2,97.1,61.9,43.6,91.7
Revenue,2262.2,1879.4,1641.8,1584.3,1371.9,1420.5,976.7,773.6,677.9
Shares_Diluted,37.394,37.555,37.665,37.415,38.035,37.852,36.872,35.984,35.589
Total_Assets,1835.6,1616.1,1382.0,1255.3,1088.0,1033.1,855.9,672.5,564.6
Total_Liabilities,582.0,503.6,407.6,392.2,347.1,351.5,301.4,193.6,137.7
