AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,23.1,45.0,36.1,61.4,46.3,39.8,37.8
Cash_from_Operations,38.8,106.4,128.5,172.2,133.6,118.3,94.2
Diluted_EPS,-0.675,-0.98,-0.518,-0.246,0.634,0.545,-0.688
Goodwill_Intangibles,563.1,596.0,598.5,598.7,616.3,594.2,595.0
LT_Debt,548.8,517.5,515.6,522.1,657.4,646.7,637.1
Net_Income,-21.8,-31.3,-16.1,-6.9,18.8,16.2,-20.4
Revenue,822.5,805.8,729.0,766.8,653.0,560.7,495.9
Shares_Diluted,32.2746,31.9658,31.0818,28.1187,29.7198,29.7198,29.7198
Total_Assets,1086.8,985.8,990.2,1040.2,938.3,892.8,844.8
Total_Liabilities,1166.2,1044.8,1028.0,1071.3,1067.5,1027.2,992.6
