AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.1,0.0,0.1,0.3,
Cash_from_Operations,-13.6,-6.3,-3.6,-5.9,-3.1,
Diluted_EPS,1.108,2.103,1.1,2.418,-0.653,
LT_Debt,202.8,24.6,0.0,18.6,0.0,0.0
Net_Income,23.7,36.0,12.9,14.7,-2.9,
Revenue,45.1,31.2,12.2,6.5,1.7,
Shares_Diluted,21.5888,17.2842,11.9085,6.2126,4.5044,
Total_Assets,812.8,590.4,314.6,192.8,105.4,0.0
Total_Liabilities,223.9,42.5,8.8,24.4,4.1,0.0
