AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,17.2,19.3,17.7,24.6,25.7,18.1,22.0,23.1,19.1
Cash_from_Operations,3.2,33.5,0.5,9.0,23.7,28.4,24.9,14.8,-6.5
Diluted_EPS,-0.031,0.073,-0.469,-0.268,-0.112,0.153,0.035,0.265,1.2
Goodwill_Intangibles,42.4,26.4,25.8,27.7,30.4,0.9,0.1,0.1,0.2
LT_Debt,131.8,139.2,255.9,266.8,269.9,261.9,264.1,269.7,216.0
Net_Income,-3.2,4.7,-24.9,-14.2,-4.1,5.6,1.3,9.9,44.7
Revenue,415.7,408.9,384.9,395.3,392.0,328.8,343.6,365.2,371.0
Shares_Diluted,103.1907,64.6975,53.1907,53.0075,36.524,36.2438,37.1891,37.2801,37.2245
Total_Assets,471.4,503.1,512.9,508.2,482.1,418.7,411.6,429.0,402.0
Total_Liabilities,316.8,352.5,465.8,436.7,448.1,388.9,378.4,390.1,346.9
