AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,9.3,6.5,4.2,2.1
Cash_from_Operations,-44.9,-0.5,-9.1,-10.9
Diluted_EPS,-11.124,-0.054,-0.019,0.002
Goodwill_Intangibles,10.2,7.8,4.5,2.1
LT_Debt,177.3,35.0,0.7,0.7
Net_Income,-128.9,-20.0,-7.0,0.8
Revenue,204.8,153.0,121.8,76.2
Shares_Diluted,11.5879,371.9903,371.9903,371.9903
Total_Assets,321.5,147.2,76.4,67.1
Total_Liabilities,214.9,108.4,26.6,11.8
