AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
Cash_from_Operations,-0.8,-0.6,-0.5,-0.1,-0.3,0.1,0.1,0.2,-0.1
Diluted_EPS,-0.005,-0.005,-0.007,-0.012,-0.003,0.002,0.003,0.001,-0.361
Goodwill_Intangibles,1.0,,,,,,,0.0,0.0
LT_Debt,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-1.6,-1.4,-1.4,-1.3,-0.2,0.2,0.2,0.1,-0.9
Revenue,6.2,4.6,3.0,2.5,2.0,2.3,2.8,2.7,2.9
Shares_Diluted,349.598,288.2954,211.7318,105.9227,78.5992,103.4149,75.8927,73.65100000000002,2.4843
Total_Assets,4.7,2.1,1.7,1.0,1.3,1.1,1.1,0.9,1.1
Total_Liabilities,2.0,1.5,1.9,0.9,1.0,0.9,1.2,1.4,1.8
