AAII_YR_DATA,10/01/2022,10/02/2021,10/03/2020,09/28/2019,09/29/2018,09/30/2017,10/01/2016,10/03/2015,09/27/2014,09/28/2013
Capital_Expenditures,7.4,10.6,2.6,5.3,4.7,6.7,3.1,4.0,2.5,3.4
Cash_from_Operations,10.5,14.0,8.8,9.6,10.0,8.3,8.8,11.1,8.3,6.7
Diluted_EPS,3.396,6.34,0.597,1.963,1.978,1.625,1.636,1.862,1.4880000000000002,1.063
Goodwill_Intangibles,1.4,0.9,0.8,0.9,1.0,1.2,1.3,1.4,1.5,1.7
LT_Debt,23.1,19.6,21.2,11.1,12.6,11.3,8.6,10.1,11.4,12.1
Net_Income,6.3,11.8,1.1,3.6,3.7,3.0,3.0,3.5,2.8,2.0
Revenue,158.1,137.3,113.0,116.2,113.5,106.8,103.6,99.1,89.8,82.8
Shares_Diluted,1.8586,1.8586,1.8586,1.8586,1.8586,1.8586,1.8586,1.8586,1.8588,1.8596
Total_Assets,147.5,128.0,112.5,68.8,67.3,60.5,56.4,54.6,53.1,49.6
Total_Liabilities,91.8,76.8,73.1,30.4,32.1,28.5,27.1,28.0,29.6,28.9
