AAII_YR_DATA,02/26/2022,02/27/2021,02/29/2020,03/02/2019,03/03/2018,02/25/2017,02/27/2016
Capital_Expenditures,354.2,183.1,277.4,325.4,375.8,373.6,328.4
Cash_from_Operations,17.9,272.9,586.1,918.3,859.7,1043.3,1022.6
Diluted_EPS,-5.639,-1.241,-4.936,-1.022,3.04,4.576,5.099
Goodwill_Intangibles,16.3,22.0,91.2,534.9,1021.7,1002.4,487.2
LT_Debt,1215.2,1190.4,1590.8,1487.9,1492.1,1491.6,1491.1
Net_Income,-559.6,-150.8,-613.8,-137.2,424.9,685.1,841.5
Revenue,7867.8,9233.0,11158.6,12028.8,12349.3,12215.8,12103.9
Shares_Diluted,99.249,121.446,124.352,134.292,139.739,149.708,165.016
Total_Assets,5130.6,6456.9,7790.5,6570.5,7040.8,6822.7,6490.1
Total_Liabilities,4956.4,5180.0,6025.6,4010.2,4152.2,4103.4,3930.5
