AAII_YR_DATA,10/02/2021,09/26/2020,09/28/2019,09/29/2018,09/30/2017,10/01/2016,09/26/2015,09/27/2014,09/28/2013
Capital_Expenditures,676.0,583.0,399.0,336.0,269.0,288.0,180.0,215.0,239.0
Cash_from_Operations,1580.0,1530.0,1201.0,1004.0,975.0,857.0,637.0,530.0,464.0
Diluted_EPS,5.3,4.138,3.001,3.669,2.564,1.888,0.697,0.51,0.47700000000000004
Goodwill_Intangibles,7434.0,7670.0,7831.0,4284.0,4061.0,3606.0,2345.0,2451.0,2490.0
LT_Debt,9439.0,10162.0,11261.0,5806.0,5608.0,5712.0,3648.0,3844.0,3875.0
Net_Income,733.0,559.0,404.0,496.0,340.0,236.0,86.0,62.0,57.0
Revenue,13850.0,11709.0,8878.0,7869.0,7095.0,6489.0,4881.0,4958.0,4647.0
Shares_Diluted,138.3,135.1,134.6,135.2,132.6,125.0,123.4,121.521,119.454
Total_Assets,17882.0,16701.0,16469.0,9131.0,8476.0,7653.0,5028.0,5252.0,5135.0
Total_Liabilities,14702.0,14609.0,14851.0,7700.0,7464.0,7435.0,5096.0,5369.0,5334.0
