AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,0.0,0.2,0.2,0.0,0.1,3.7,0.8
Cash_from_Operations,-3.1,-8.8,-6.9,-7.4,-8.1,-8.5,-10.0,-8.3
Diluted_EPS,-1.1,-12.327,-40.315,-90.52,-353.071,-654.765,-967.373,
Goodwill_Intangibles,0.0,0.6,0.7,0.7,1.0,0.9,0.9,0.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,,-9.2,-8.1,-9.5,-11.1,-8.6,-8.3,-12.2
Revenue,0.2,0.5,1.6,0.4,0.1,0.2,0.6,1.7
Shares_Diluted,2.6861,0.7487,0.2017,0.1052,0.0315,0.0131,0.0085,0.0047
Total_Assets,3.0,2.5,7.6,6.0,15.2,14.4,10.8,14.8
Total_Liabilities,0.3,1.0,0.9,0.9,1.1,1.2,6.8,7.5
