AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.9,1.2,0.6,0.0,0.0
Cash_from_Operations,1.1,0.3,0.9,0.4,0.5
Diluted_EPS,0.236,0.271,0.361,0.096,0.168
LT_Debt,0.0,0.0,0.0,13.3,12.7
Net_Income,0.4,0.4,0.5,0.2,0.3
Revenue,5.7,5.1,4.5,4.1,3.7
Shares_Diluted,1.5044,1.5399,1.521,1.6531,1.6531
Total_Assets,131.4,119.4,110.0,98.0,96.5
Total_Liabilities,108.2,95.3,85.8,88.6,87.1
