AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,1.9,1.5,4.2,1.6
Cash_from_Operations,28.6,86.1,-5.9,12.1
Diluted_EPS,-1.347,0.083,-0.652,-0.198
Goodwill_Intangibles,8.4,0.0,,
LT_Debt,0.0,55.4,0.0,0.0
Net_Income,-98.3,6.1,-47.7,-14.5
Revenue,326.0,261.6,205.0,148.3
Shares_Diluted,73.009,73.1479,73.1479,73.1479
Total_Assets,608.7,288.5,152.0,147.4
Total_Liabilities,191.1,229.1,120.6,78.0
